RTLLM,TB-RTL-0886,radix4_multiplier_12,Arithmetic Datapath,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,97.53,91.17,82.57,79,30,49,37.97,59.56,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:15;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.485,FAIL,TRUE_REJECTION,0,68.0,0.3969,1.7,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0887,radix4_multiplier_12,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,90.57,78.57,67.56,80,25,55,31.25,59.32,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8376,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0888,radix4_multiplier_12,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,94.86,80.67,65.97,76,33,43,43.42,51.44,BIT_FLIP:24;COND_INV:19;STATE_BYPASS:15;OFF_BY_ONE:9;OP_REPLACE:9,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5089,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0889,radix4_multiplier_12,Arithmetic Datapath,CodeLlama-34B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,89.46,81.84,68.09,80,27,53,33.75,55.71,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5302,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0890,radix4_multiplier_12,Arithmetic Datapath,CodeLlama-34B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,87.99,75.85,65.4,80,29,51,36.25,51.74,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8876,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0891,radix4_multiplier_12,Arithmetic Datapath,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,85.45,73.88,60.48,77,23,54,29.87,55.58,BIT_FLIP:24;COND_INV:20;STATE_BYPASS:15;OFF_BY_ONE:9;OP_REPLACE:9,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.8097,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0892,radix4_multiplier_12,Arithmetic Datapath,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,91.28,83.33,72.58,74,23,51,31.08,60.2,BIT_FLIP:23;COND_INV:19;STATE_BYPASS:14;OFF_BY_ONE:8;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.228,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0893,radix4_multiplier_12,Arithmetic Datapath,VeriGen-16B,OpenHardware,DeepSeek-Coder-V2,DeepSeek,0,86.32,74.3,57.4,80,20,60,25.0,61.32,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.7136,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0894,radix4_multiplier_12,Arithmetic Datapath,VeriGen-16B,OpenHardware,Qwen2.5-Coder-32B,Qwen,0,89.09,74.51,59.88,80,20,60,25.0,64.09,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4789,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0895,radix4_multiplier_12,Arithmetic Datapath,VeriGen-16B,OpenHardware,Llama-3.1-70B-Instruct,Meta,0,81.64,74.08,58.0,66,18,48,27.27,54.37,BIT_FLIP:21;COND_INV:17;STATE_BYPASS:13;OFF_BY_ONE:7;OP_REPLACE:8,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4588,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0896,cordic_engine_13,DSP / Cryptography,Claude-3.5-Sonnet,Anthropic,GPT-4o,OpenAI,0,99.8,88.01,73.04,80,33,47,41.25,58.55,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.919,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0897,cordic_engine_13,DSP / Cryptography,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,92.21,82.3,71.62,80,31,49,38.75,53.46,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_BUGGY,1,0.6359,PASS,FALSE_ACCEPTANCE,1,60.06,0.3213,1.82,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0898,cordic_engine_13,DSP / Cryptography,Claude-3.5-Sonnet,Anthropic,DeepSeek-Coder-V2,DeepSeek,0,99.8,90.47,79.48,80,33,47,41.25,58.55,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5221,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0899,cordic_engine_13,DSP / Cryptography,Claude-3.5-Sonnet,Anthropic,Qwen2.5-Coder-32B,Qwen,0,97.98,88.22,73.47,80,24,56,30.0,67.98,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.7403,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0900,cordic_engine_13,DSP / Cryptography,Claude-3.5-Sonnet,Anthropic,Llama-3.1-70B-Instruct,Meta,0,93.94,79.08,67.42,80,26,54,32.5,61.44,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.175,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0901,cordic_engine_13,DSP / Cryptography,GPT-4o,OpenAI,GPT-4o,OpenAI,1,96.19,84.13,79.02,80,28,52,35.0,61.19,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.8367,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0902,cordic_engine_13,DSP / Cryptography,GPT-4o,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,98.38,91.73,76.17,80,30,50,37.5,60.88,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8693,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0903,cordic_engine_13,DSP / Cryptography,GPT-4o,OpenAI,Qwen2.5-Coder-32B,Qwen,0,94.26,80.28,74.78,80,35,45,43.75,50.51,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.2854,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0904,cordic_engine_13,DSP / Cryptography,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,94.65,87.75,72.6,80,28,52,35.0,59.65,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6375,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0905,cordic_engine_13,DSP / Cryptography,GPT-4-Turbo,OpenAI,Claude-3.5-Sonnet,Anthropic,0,94.23,83.88,72.55,71,23,48,32.39,61.84,BIT_FLIP:22;COND_INV:18;STATE_BYPASS:14;OFF_BY_ONE:8;OP_REPLACE:9,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9118,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0906,cordic_engine_13,DSP / Cryptography,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,93.0,80.83,63.41,80,26,54,32.5,60.5,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5312,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0907,cordic_engine_13,DSP / Cryptography,GPT-4-Turbo,OpenAI,Llama-3.1-70B-Instruct,Meta,0,92.35,82.24,75.93,73,23,50,31.51,60.84,BIT_FLIP:23;COND_INV:18;STATE_BYPASS:14;OFF_BY_ONE:8;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_BUGGY,1,0.3764,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0908,cordic_engine_13,DSP / Cryptography,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,94.53,87.12,76.78,80,25,55,31.25,63.28,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.946,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0909,cordic_engine_13,DSP / Cryptography,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,93.21,85.53,74.56,80,26,54,32.5,60.71,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3584,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0910,cordic_engine_13,DSP / Cryptography,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,94.6,82.1,76.35,80,31,49,38.75,55.85,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.7233,PASS,FALSE_ACCEPTANCE,1,66.12,0.3726,1.74,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0911,cordic_engine_13,DSP / Cryptography,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,93.14,80.84,69.12,80,29,51,36.25,56.89,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.748,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0912,cordic_engine_13,DSP / Cryptography,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,90.9,79.11,61.32,80,25,55,31.25,59.65,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.8376,PASS,FALSE_ACCEPTANCE,1,68.0,0.3969,1.7,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0913,cordic_engine_13,DSP / Cryptography,Qwen2.5-Coder-32B,Qwen,Llama-3.1-70B-Instruct,Meta,0,91.76,83.69,74.72,80,27,53,33.75,58.01,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_BUGGY,1,0.5424,PASS,FALSE_ACCEPTANCE,1,44.0,0.2898,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0914,cordic_engine_13,DSP / Cryptography,Llama-3.1-70B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,87.84,75.84,67.37,80,26,54,32.5,55.34,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.6734,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0915,cordic_engine_13,DSP / Cryptography,Llama-3.1-70B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,98.24,83.82,65.9,80,26,54,32.5,65.74,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4518,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0916,cordic_engine_13,DSP / Cryptography,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,92.1,79.18,63.25,80,22,58,27.5,64.6,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5981,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0917,cordic_engine_13,DSP / Cryptography,CodeLlama-34B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,80.95,72.39,66.53,80,27,53,33.75,47.2,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9352,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0918,cordic_engine_13,DSP / Cryptography,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,90.67,79.85,70.54,77,16,61,20.78,69.89,BIT_FLIP:24;COND_INV:20;STATE_BYPASS:15;OFF_BY_ONE:9;OP_REPLACE:9,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6264,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0919,cordic_engine_13,DSP / Cryptography,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,90.82,83.55,69.03,80,21,59,26.25,64.57,BIT_FLIP:25;COND_INV:20;STATE_BYPASS:16;OFF_BY_ONE:9;OP_REPLACE:10,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5981,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0920,ecc_hamming_14,DSP / Cryptography,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,94.19,81.0,72.9,50,19,31,38.0,56.19,BIT_FLIP:16;COND_INV:13;STATE_BYPASS:10;OFF_BY_ONE:6;OP_REPLACE:5,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8526,PASS,TRUE_ACCEPTANCE,0,60.06,0.3213,1.82,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0921,ecc_hamming_14,DSP / Cryptography,GPT-4o,OpenAI,GPT-4o,OpenAI,1,98.58,89.99,81.54,57,17,40,29.82,68.76,BIT_FLIP:18;COND_INV:14;STATE_BYPASS:11;OFF_BY_ONE:6;OP_REPLACE:8,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.8107,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0922,ecc_hamming_14,DSP / Cryptography,GPT-4o,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,95.49,82.37,65.36,52,19,33,36.54,58.95,BIT_FLIP:16;COND_INV:13;STATE_BYPASS:10;OFF_BY_ONE:6;OP_REPLACE:7,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.5966,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0923,ecc_hamming_14,DSP / Cryptography,GPT-4o,OpenAI,Qwen2.5-Coder-32B,Qwen,0,99.13,84.77,74.56,53,17,36,32.08,67.05,BIT_FLIP:16;COND_INV:13;STATE_BYPASS:10;OFF_BY_ONE:6;OP_REPLACE:8,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.7594,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0924,ecc_hamming_14,DSP / Cryptography,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,98.75,89.64,83.08,53,19,34,35.85,62.9,BIT_FLIP:16;COND_INV:13;STATE_BYPASS:10;OFF_BY_ONE:6;OP_REPLACE:8,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.66,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0925,ecc_hamming_14,DSP / Cryptography,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,88.95,77.15,61.56,54,25,29,46.3,42.65,BIT_FLIP:17;COND_INV:14;STATE_BYPASS:10;OFF_BY_ONE:6;OP_REPLACE:7,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5353,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0926,ecc_hamming_14,DSP / Cryptography,GPT-4-Turbo,OpenAI,Llama-3.1-70B-Instruct,Meta,0,95.31,87.96,75.13,57,19,38,33.33,61.98,BIT_FLIP:18;COND_INV:14;STATE_BYPASS:11;OFF_BY_ONE:6;OP_REPLACE:8,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.848,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0927,ecc_hamming_14,DSP / Cryptography,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,94.66,84.47,77.45,61,27,34,44.26,50.4,BIT_FLIP:19;COND_INV:15;STATE_BYPASS:12;OFF_BY_ONE:7;OP_REPLACE:8,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.2952,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0928,ecc_hamming_14,DSP / Cryptography,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,95.59,83.43,75.34,53,18,35,33.96,61.63,BIT_FLIP:16;COND_INV:13;STATE_BYPASS:10;OFF_BY_ONE:6;OP_REPLACE:8,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5228,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
RTLLM,TB-RTL-0929,ecc_hamming_14,DSP / Cryptography,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,90.78,76.59,61.54,43,13,30,30.23,60.55,BIT_FLIP:13;COND_INV:11;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8019,PASS,TRUE_ACCEPTANCE,0,66.12,0.3726,1.74,"Lu et al., 'RTLLM: An Open-Source Benchmark for RTL Generation', IEEE TCAD 2024",https://github.com/hkust-zhiyao/RTLLM,2026-08-24T09:49:51.286318+00:00
